OBJECTID,SiteID,DamageID1,ConfidenceID,SensorDate,SensorID,Settlement_Name,DamageCause,DatePeriod,CountyID,Shape_Length,Shape_Area,Lat,Long,DatePeriodStart,DatePeriodEnd,Start Dt,End Dt,Radius (m)
118,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000626933,3.13E-08,36.19377312,37.18762081,10/31/13,1/31/14,0,92,12.30593062
119,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.00085085,5.76E-08,36.1933548,37.1898601,10/31/13,1/31/14,0,92,16.70109796
120,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000750188,4.48E-08,36.19306735,37.18965224,10/31/13,1/31/14,0,92,14.72521841
121,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000653367,3.40E-08,36.19433032,37.18931167,10/31/13,1/31/14,0,92,12.82483736
122,Field,Impact Crater (Damage to Field),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Artillery (Mortar / Howitzer),31OCT13-31JAN14,760,0.00048416,1.87E-08,36.19490533,37.19036292,10/31/13,1/31/14,0,92,9.503538498
123,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Ground Fire (MBT/MBRL/GRAD),31OCT13-31JAN14,760,0.000545431,2.37E-08,36.20025292,37.1548796,10/31/13,1/31/14,0,92,10.70658803
124,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,31OCT13-31JAN14,760,0.000576452,2.64E-08,36.19719827,37.15131633,10/31/13,1/31/14,0,92,11.31531414
125,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000826133,5.43E-08,36.20280112,37.1624015,10/31/13,1/31/14,0,92,16.21693234
126,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000924076,6.80E-08,36.19826261,37.17348642,10/31/13,1/31/14,0,92,18.13902445
127,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,31OCT13-31JAN14,760,0.000937422,6.99E-08,36.20466682,37.17781304,10/31/13,1/31/14,0,92,18.40175008
128,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000742467,4.39E-08,36.1894164,37.18233632,10/31/13,1/31/14,0,92,14.57331294
129,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000969379,7.48E-08,36.18876107,37.18322692,10/31/13,1/31/14,0,92,19.02716289
130,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001033088,8.49E-08,36.17891522,37.18258697,10/31/13,1/31/14,0,92,20.27631725
131,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001056113,8.88E-08,36.17900872,37.18183592,10/31/13,1/31/14,0,92,20.72826653
132,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000957036,7.29E-08,36.18420795,37.17267931,10/31/13,1/31/14,0,92,18.78429384
133,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001082041,9.32E-08,36.1864877,37.17397173,10/31/13,1/31/14,0,92,21.23812265
134,Building (General / Default),Severe Damage (bld),Medium,1/31/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,31OCT13-31JAN14,760,0.000458429,1.67E-08,36.22620772,37.17453401,10/31/13,1/31/14,0,92,9.000282861
135,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.003227138,8.29E-07,36.21153159,37.20298169,1/1/01,10/31/13,-4686,0,63.44160819
136,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.000779181,4.83E-08,36.20102336,37.16335646,1/1/01,10/31/13,-4686,0,15.29509501
137,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.001305606,1.36E-07,36.20070416,37.16097517,1/1/01,10/31/13,-4686,0,25.62861833
138,Building (General / Default),Destroyed (bld),To Be Evaluated,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001028134,8.41E-08,36.19858945,37.15846146,1/1/01,10/31/13,-4686,0,20.18166901
139,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001102937,9.68E-08,36.19915974,37.1579997,1/1/01,10/31/13,-4686,0,21.65003585
140,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001374085,1.50E-07,36.19969906,37.15842858,1/1/01,10/31/13,-4686,0,26.97262936
141,Building (General / Default),Destroyed (bld),To Be Evaluated,6/6/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR14-06JUN14,760,0.000716696,4.09E-08,36.20135967,37.15972363,4/26/14,6/6/14,177,218,14.06855115
142,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.000884802,6.23E-08,36.20127595,37.16015658,1/1/01,10/31/13,-4686,0,17.36843671
143,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.000984838,7.72E-08,36.20168635,37.15773594,1/1/01,10/31/13,-4686,0,19.33211876
144,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.001363994,1.48E-07,36.20162332,37.15722119,1/1/01,10/31/13,-4686,0,26.77488233
145,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001059688,8.94E-08,36.200651,37.15757171,1/1/01,10/31/13,-4686,0,20.80131092
146,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.000930469,6.89E-08,36.19901686,37.15922567,1/1/01,10/31/13,-4686,0,18.26458686
147,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.000930468,6.89E-08,36.19789314,37.1609584,1/1/01,10/31/13,-4686,0,18.26441241
148,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.000919301,6.73E-08,36.20227991,37.1603748,1/1/01,10/31/13,-4686,0,18.04577822
149,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001270042,1.28E-07,36.19873543,37.15803213,1/1/01,10/31/13,-4686,0,24.9301584
150,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001062081,8.98E-08,36.19781262,37.15708171,1/1/01,10/31/13,-4686,0,20.8479308
151,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001330817,1.41E-07,36.19852326,37.15736523,1/1/01,10/31/13,-4686,0,26.1231346
152,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.00109087,9.47E-08,36.19823509,37.15865704,1/1/01,10/31/13,-4686,0,21.4130572
153,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.001147049,1.05E-07,36.20102711,37.15985253,1/1/01,10/31/13,-4686,0,22.5162541
154,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.000909977,6.59E-08,36.20051616,37.15834621,1/1/01,10/31/13,-4686,0,17.86254885
155,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.000970628,7.50E-08,36.20014756,37.15861141,1/1/01,10/31/13,-4686,0,19.05307535
156,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001130887,1.02E-07,36.19949181,37.1576539,1/1/01,10/31/13,-4686,0,22.19876316
157,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001137224,1.03E-07,36.19893125,37.15758687,1/1/01,10/31/13,-4686,0,22.32309341
158,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001069665,9.11E-08,36.198253,37.15592384,1/1/01,10/31/13,-4686,0,20.99679892
159,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Ground Fire (MBT/MBRL/GRAD),Before 31OCT13,760,0.001388284,1.53E-07,36.1992393,37.15617042,1/1/01,10/31/13,-4686,0,27.25129163
160,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001099477,9.62E-08,36.19962075,37.15645812,1/1/01,10/31/13,-4686,0,21.58222398
161,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001274209,1.29E-07,36.1809432,37.14136251,1/1/01,10/31/13,-4686,0,25.00913157
162,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001499893,1.79E-07,36.19423557,37.17511882,1/1/01,10/31/13,-4686,0,29.44512981
163,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001832748,2.67E-07,36.1913262,37.17432934,1/1/01,10/31/13,-4686,0,35.99502962
164,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001934216,2.98E-07,36.23841754,37.20674676,10/31/13,1/31/14,0,92,38.00284937
165,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.00081071,5.23E-08,36.23998456,37.20137996,1/1/01,10/31/13,-4686,0,15.9179972
166,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Artillery (Mortar / Howitzer),Before 31OCT13,760,0.00144971,1.67E-07,36.22875108,37.19573372,1/1/01,10/31/13,-4686,0,28.46245606
167,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Artillery (Mortar / Howitzer),Before 31OCT13,760,0.000924976,6.81E-08,36.23214188,37.20215345,1/1/01,10/31/13,-4686,0,18.16059574
168,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001792436,2.56E-07,36.24327791,37.20094527,1/1/01,10/31/13,-4686,0,35.21157823
169,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.000993468,7.85E-08,36.23054833,37.19133318,1/1/01,10/31/13,-4686,0,19.50521774
170,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.000886606,6.26E-08,36.22643822,37.19001726,1/1/01,10/31/13,-4686,0,17.406652
171,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001387726,1.53E-07,36.22480971,37.19074021,1/1/01,10/31/13,-4686,0,27.24480753
172,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.000910227,6.59E-08,36.22290174,37.1911555,1/1/01,10/31/13,-4686,0,17.87003136
173,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Unknown / Uncertain,Before 31OCT13,760,0.000847914,5.72E-08,36.2238169,37.19168839,1/1/01,10/31/13,-4686,0,16.64672896
174,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.000779058,4.83E-08,36.2209916,37.18816133,1/1/01,10/31/13,-4686,0,15.29463772
175,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.000678958,3.67E-08,36.22430342,37.1887192,1/1/01,10/31/13,-4686,0,13.32974776
176,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000943517,7.08E-08,36.2264065,37.19088376,10/31/13,1/31/14,0,92,18.523986
177,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,31OCT13-31JAN14,760,0.000782517,4.87E-08,36.22385913,37.19308425,10/31/13,1/31/14,0,92,15.36283178
178,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000917696,6.70E-08,36.21738748,37.19600253,10/31/13,1/31/14,0,92,18.01603199
179,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.00086834,6.00E-08,36.22062007,37.20582361,10/31/13,1/31/14,0,92,17.04739686
180,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.000915295,6.67E-08,36.22861466,37.20441254,1/1/01,10/31/13,-4686,0,17.97012464
181,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000986921,7.75E-08,36.20760637,37.19828529,10/31/13,1/31/14,0,92,19.37381399
182,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,31OCT13-31JAN14,760,0.000584439,2.72E-08,36.21487427,37.19548252,10/31/13,1/31/14,0,92,11.47338846
183,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001021752,8.31E-08,36.20025757,37.19692215,10/31/13,1/31/14,0,92,20.05660253
184,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000679436,3.67E-08,36.19911822,37.19762029,10/31/13,1/31/14,0,92,13.33695752
185,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001235642,1.22E-07,36.20485338,37.19481611,10/31/13,1/31/14,0,92,24.25588733
186,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000938171,7.00E-08,36.20392347,37.19369104,10/31/13,1/31/14,0,92,18.41636147
187,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000971502,7.51E-08,36.19968325,37.19473671,10/31/13,1/31/14,0,92,19.07010868
188,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000852926,5.79E-08,36.19647323,37.19954522,10/31/13,1/31/14,0,92,16.74219618
189,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000741389,4.37E-08,36.19713628,37.20230689,10/31/13,1/31/14,0,92,14.55287642
190,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001173313,1.10E-07,36.19983558,37.20072798,10/31/13,1/31/14,0,92,23.03158411
191,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000839193,5.60E-08,36.19808588,37.19939177,10/31/13,1/31/14,0,92,16.47279988
192,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000910233,6.59E-08,36.19716855,37.20184989,10/31/13,1/31/14,0,92,17.86718107
193,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001127083,1.01E-07,36.19816854,37.20009525,10/31/13,1/31/14,0,92,22.12385808
194,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000909873,6.59E-08,36.19577431,37.19886692,10/31/13,1/31/14,0,92,17.85996442
195,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000718153,4.10E-08,36.19540135,37.20132174,10/31/13,1/31/14,0,92,14.09661325
196,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.001006212,8.06E-08,36.19736091,37.20646496,1/1/01,10/31/13,-4686,0,19.7511489
197,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.000994471,7.87E-08,36.19628988,37.20633138,1/1/01,10/31/13,-4686,0,19.52055182
198,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.00137943,1.51E-07,36.19296147,37.19703505,1/1/01,10/31/13,-4686,0,27.07639774
199,Building (General / Default),Destroyed (bld),Very High,10/31/2013,Worldview-2,Aleppo,Air Strike / Missile (SSM),Before 31OCT13,760,0.000872428,6.06E-08,36.19059534,37.19709128,1/1/01,10/31/13,-4686,0,17.12434797
200,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000790956,4.98E-08,36.19604502,37.19619078,10/31/13,1/31/14,0,92,15.52573469
201,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000968237,7.46E-08,36.19173937,37.19755668,10/31/13,1/31/14,0,92,19.00506734
202,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000905836,6.53E-08,36.19061806,37.19626846,10/31/13,1/31/14,0,92,17.78008367
203,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001233796,1.21E-07,36.19164905,37.19577514,10/31/13,1/31/14,0,92,24.21760388
204,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,31OCT13-31JAN14,760,0.001160131,1.07E-07,36.18816966,37.20124131,10/31/13,1/31/14,0,92,22.77111368
205,Industrial Facility,Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001090843,9.47E-08,36.19678401,37.19787113,10/31/13,1/31/14,0,92,21.41231411
206,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.001133421,1.02E-07,36.19150677,37.19933204,10/31/13,1/31/14,0,92,22.24731975
207,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Unknown / Uncertain,31OCT13-31JAN14,760,0.00084628,5.70E-08,36.19186143,37.21128413,10/31/13,1/31/14,0,92,16.61123985
208,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000823752,5.40E-08,36.19308217,37.21071235,10/31/13,1/31/14,0,92,16.16917512
209,Building (General / Default),Destroyed (bld),Very High,1/31/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),31OCT13-31JAN14,760,0.000881283,6.18E-08,36.19218463,37.21046506,10/31/13,1/31/14,0,92,17.29833214
